"date","type","likes_count_fb","comments_count_fb","shares_count_fb","sentiment","valence","post_link"
"2017-01-27","link",360,236,83,"positive",1,"https://www.facebook.com/77249349077/posts/10155067618759078"
"2017-01-27","link",333,197,71,"negative",-1,"https://www.facebook.com/77249349077/posts/10155067960549078"
"2017-01-27","link",334,439,50,"neutral",0,"https://www.facebook.com/77249349077/posts/10155067865204078"
"2017-01-28","link",388,280,77,"positive",1,"https://www.facebook.com/77249349077/posts/10155067955269078"
"2017-01-28","link",130,147,67,"positive",1,"https://www.facebook.com/77249349077/posts/10155067900949078"
"2017-01-29","link",220,90,47,"positive",2,"https://www.facebook.com/77249349077/posts/10155067642319078"
"2017-01-29","link",230,105,30,"positive",2,"https://www.facebook.com/77249349077/posts/10155067994089078"
"2017-01-30","link",1766,501,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155075911584078"
"2017-01-30","photo",642,253,181,"neutral",0,"https://www.facebook.com/77249349077/posts/10155076697834078"
"2017-01-30","link",467,282,136,"neutral",0,"https://www.facebook.com/77249349077/posts/10155076791944078"
"2017-01-31","link",176,74,35,"positive",1,"https://www.facebook.com/77249349077/posts/10155080009129078"
"2017-01-31","video",645,450,210,"negative",-1,"https://www.facebook.com/77249349077/posts/10155080456429078"
"2017-01-31","video",3012,845,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155080859244078"
"2017-02-01","link",317,56,63,"positive",2,"https://www.facebook.com/77249349077/posts/10155082888589078"
"2017-02-01","photo",1103,534,210,"positive",1,"https://www.facebook.com/77249349077/posts/10155082896779078"
"2017-02-01","photo",228,123,57,"negative",-1,"https://www.facebook.com/77249349077/posts/10155082963359078"
"2017-02-01","video",635,324,118,"positive",2,"https://www.facebook.com/77249349077/posts/10155083075359078"
"2017-02-01","video",646,1164,407,"positive",3,"https://www.facebook.com/77249349077/posts/10155083141044078"
"2017-02-01","video",2477,466,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155083761594078"
"2017-02-01","photo",1025,910,1336,"neutral",0,"https://www.facebook.com/77249349077/posts/10155084173644078"
"2017-02-02","link",315,148,84,"neutral",0,"https://www.facebook.com/77249349077/posts/10155086044779078"
"2017-02-02","link",175,138,30,"neutral",0,"https://www.facebook.com/77249349077/posts/10155086890449078"
"2017-02-02","link",318,227,125,"positive",1,"https://www.facebook.com/77249349077/posts/10155087091834078"
"2017-02-02","video",1642,579,571,"positive",3,"https://www.facebook.com/77249349077/posts/10155087051319078"
"2017-02-03","link",508,169,116,"positive",1,"https://www.facebook.com/77249349077/posts/10155089179119078"
"2017-02-03","video",2011,343,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155089730779078"
"2017-02-03","photo",974,508,612,"positive",3,"https://www.facebook.com/77249349077/posts/10155089829974078"
"2017-02-04","link",603,316,123,"neutral",0,"https://www.facebook.com/77249349077/posts/10155089994314078"
"2017-02-04","link",585,249,159,"positive",3,"https://www.facebook.com/77249349077/posts/10155089983419078"
"2017-02-04","link",585,537,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155092445574078"
"2017-02-05","link",403,248,80,"positive",1,"https://www.facebook.com/77249349077/posts/10155089980849078"
"2017-02-06","link",654,193,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155098512669078"
"2017-02-06","link",175,191,42,"negative",-1,"https://www.facebook.com/77249349077/posts/10155098806009078"
"2017-02-06","video",838,354,382,"neutral",0,"https://www.facebook.com/77249349077/posts/10155098910639078"
"2017-02-06","link",227,148,56,"positive",1,"https://www.facebook.com/77249349077/posts/10155098693909078"
"2017-02-07","video",440,273,190,"neutral",0,"https://www.facebook.com/77249349077/posts/10155101208239078"
"2017-02-07","photo",732,410,116,"positive",1,"https://www.facebook.com/77249349077/posts/10155101347604078"
"2017-02-07","photo",926,307,395,"positive",1,"https://www.facebook.com/77249349077/posts/10155101252064078"
"2017-02-07","photo",1723,867,741,"neutral",0,"https://www.facebook.com/77249349077/posts/10155102263789078"
"2017-02-07","photo",125,200,64,"neutral",0,"https://www.facebook.com/77249349077/posts/10155102331899078"
"2017-02-08","photo",1659,836,450,"negative",-1,"https://www.facebook.com/77249349077/posts/10155104669884078"
"2017-02-08","link",275,70,48,"neutral",0,"https://www.facebook.com/77249349077/posts/10155104824124078"
"2017-02-08","video",575,454,209,"negative",-2,"https://www.facebook.com/77249349077/posts/10155104946974078"
"2017-02-08","video",243,254,70,"positive",1,"https://www.facebook.com/77249349077/posts/10155105513379078"
"2017-02-08","video",1357,848,1047,"negative",-1,"https://www.facebook.com/77249349077/posts/10155106063494078"
"2017-02-08","photo",771,586,322,"neutral",0,"https://www.facebook.com/77249349077/posts/10155106090599078"
"2017-02-08","video",1729,1147,2,"neutral",0,"https://www.facebook.com/77249349077/posts/10155106477919078"
"2017-02-09","video",214,282,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155107789344078"
"2017-02-09","link",442,558,153,"neutral",0,"https://www.facebook.com/77249349077/posts/10155109034049078"
"2017-02-09","link",274,252,38,"neutral",0,"https://www.facebook.com/77249349077/posts/10155109035429078"
"2017-02-10","photo",926,388,314,"positive",1,"https://www.facebook.com/77249349077/posts/10155110549814078"
"2017-02-10","photo",437,422,126,"negative",-2,"https://www.facebook.com/77249349077/posts/10155110886014078"
"2017-02-10","link",229,422,33,"neutral",0,"https://www.facebook.com/77249349077/posts/10155111919629078"
"2017-02-12","photo",768,341,370,"positive",1,"https://www.facebook.com/77249349077/posts/10155111515724078"
"2017-02-12","link",180,440,69,"neutral",0,"https://www.facebook.com/77249349077/posts/10155111297124078"
"2017-02-13","link",340,170,69,"positive",2,"https://www.facebook.com/77249349077/posts/10155120340004078"
"2017-02-13","photo",444,460,281,"neutral",0,"https://www.facebook.com/77249349077/posts/10155120573219078"
"2017-02-13","photo",421,498,150,"positive",1,"https://www.facebook.com/77249349077/posts/10155120734144078"
"2017-02-14","link",2202,848,507,"positive",2,"https://www.facebook.com/77249349077/posts/10155122723189078"
"2017-02-14","photo",340,420,106,"positive",1,"https://www.facebook.com/77249349077/posts/10155123572829078"
"2017-02-15","link",324,179,84,"positive",1,"https://www.facebook.com/77249349077/posts/10155126101239078"
"2017-02-15","photo",861,528,298,"neutral",0,"https://www.facebook.com/77249349077/posts/10155126707239078"
"2017-02-16","link",497,159,76,"negative",-1,"https://www.facebook.com/77249349077/posts/10155130170859078"
"2017-02-16","link",571,82,95,"neutral",0,"https://www.facebook.com/77249349077/posts/10155130322929078"
"2017-02-16","photo",913,500,317,"positive",1,"https://www.facebook.com/77249349077/posts/10155129949729078"
"2017-02-17","link",828,412,149,"positive",1,"https://www.facebook.com/77249349077/posts/10155134070799078"
"2017-02-17","video",1735,623,629,"positive",1,"https://www.facebook.com/77249349077/posts/10155134076859078"
"2017-02-17","photo",244,130,117,"positive",1,"https://www.facebook.com/77249349077/posts/10155134242159078"
"2017-02-17","photo",648,314,202,"positive",2,"https://www.facebook.com/77249349077/posts/10155134477559078"
"2017-02-17","video",521,392,140,"negative",-1,"https://www.facebook.com/77249349077/posts/10155135318814078"
"2017-02-18","photo",544,195,173,"neutral",0,"https://www.facebook.com/77249349077/posts/10155123382984078"
"2017-02-18","photo",1072,361,312,"positive",1,"https://www.facebook.com/77249349077/posts/10155134868569078"
"2017-02-19","link",615,468,84,"neutral",0,"https://www.facebook.com/77249349077/posts/10155141022944078"
"2017-02-19","photo",668,570,228,"neutral",0,"https://www.facebook.com/77249349077/posts/10155135027789078"
"2017-02-19","link",611,163,127,"positive",1,"https://www.facebook.com/77249349077/posts/10155135102914078"
"2017-02-20","link",1061,411,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155143860664078"
"2017-02-20","link",853,271,278,"positive",1,"https://www.facebook.com/77249349077/posts/10155143978354078"
"2017-02-20","link",328,262,86,"neutral",0,"https://www.facebook.com/77249349077/posts/10155144571569078"
"2017-02-20","video",728,250,292,"negative",-1,"https://www.facebook.com/77249349077/posts/10155144645149078"
"2017-02-21","photo",286,214,79,"positive",1,"https://www.facebook.com/77249349077/posts/10155146628974078"
"2017-02-21","photo",217,117,99,"positive",1,"https://www.facebook.com/77249349077/posts/10155147296664078"
"2017-02-21","video",457,494,233,"negative",-1,"https://www.facebook.com/77249349077/posts/10155147469209078"
"2017-02-21","link",1268,149,140,"neutral",0,"https://www.facebook.com/77249349077/posts/10155147519384078"
"2017-02-21","photo",842,621,365,"positive",3,"https://www.facebook.com/77249349077/posts/10155146641534078"
"2017-02-22","video",298,132,34,"neutral",0,"https://www.facebook.com/77249349077/posts/10155149758994078"
"2017-02-22","link",354,155,75,"positive",1,"https://www.facebook.com/77249349077/posts/10155149430544078"
"2017-02-22","photo",443,341,186,"positive",1,"https://www.facebook.com/77249349077/posts/10155149847839078"
"2017-02-22","video",1271,489,692,"positive",1,"https://www.facebook.com/77249349077/posts/10155150228644078"
"2017-02-22","link",279,107,96,"positive",1,"https://www.facebook.com/77249349077/posts/10155149576039078"
"2017-02-23","photo",188,173,110,"negative",-1,"https://www.facebook.com/77249349077/posts/10155152251039078"
"2017-02-23","video",148,191,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155152272034078"
"2017-02-23","video",228,369,91,"neutral",0,"https://www.facebook.com/77249349077/posts/10155152352119078"
"2017-02-23","link",238,423,44,"positive",2,"https://www.facebook.com/77249349077/posts/10155153041399078"
"2017-02-24","link",350,253,115,"negative",-1,"https://www.facebook.com/77249349077/posts/10155154962719078"
"2017-02-24","video",419,135,180,"positive",1,"https://www.facebook.com/77249349077/posts/10155155236249078"
"2017-02-24","link",321,364,71,"neutral",0,"https://www.facebook.com/77249349077/posts/10155155063994078"
"2017-02-25","link",343,110,126,"neutral",0,"https://www.facebook.com/77249349077/posts/10155155481949078"
"2017-02-25","photo",339,321,107,"positive",3,"https://www.facebook.com/77249349077/posts/10155155560594078"
"2017-02-26","link",334,394,44,"positive",1,"https://www.facebook.com/77249349077/posts/10155152654899078"
"2017-02-26","video",756,286,207,"positive",1,"https://www.facebook.com/77249349077/posts/10155155494949078"
"2017-02-27","link",1550,1047,500,"negative",-1,"https://www.facebook.com/77249349077/posts/10155163760539078"
"2017-02-27","link",1039,304,259,"negative",-1,"https://www.facebook.com/77249349077/posts/10155164139019078"
"2017-02-27","photo",860,304,286,"positive",2,"https://www.facebook.com/77249349077/posts/10155164401979078"
"2017-02-28","link",1274,754,325,"negative",-1,"https://www.facebook.com/77249349077/posts/10155166188749078"
"2017-02-28","link",594,432,155,"positive",2,"https://www.facebook.com/77249349077/posts/10155166574589078"
"2017-02-28","link",590,410,273,"positive",1,"https://www.facebook.com/77249349077/posts/10155167309034078"
"2017-03-01","video",338,342,273,"positive",1,"https://www.facebook.com/77249349077/posts/10155169238204078"
"2017-03-01","video",589,333,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155169395664078"
"2017-03-01","link",446,162,84,"positive",1,"https://www.facebook.com/77249349077/posts/10155169909364078"
"2017-03-02","video",658,496,345,"positive",1,"https://www.facebook.com/77249349077/posts/10155172430679078"
"2017-03-02","link",222,163,32,"neutral",0,"https://www.facebook.com/77249349077/posts/10155172667199078"
"2017-03-02","photo",145,266,182,"negative",-1,"https://www.facebook.com/77249349077/posts/10155172891804078"
"2017-03-02","link",143,230,55,"neutral",0,"https://www.facebook.com/77249349077/posts/10155172959659078"
"2017-03-03","photo",461,442,185,"neutral",0,"https://www.facebook.com/77249349077/posts/10155175340669078"
"2017-03-03","photo",659,361,423,"neutral",0,"https://www.facebook.com/77249349077/posts/10155175429574078"
"2017-03-03","photo",595,146,170,"positive",1,"https://www.facebook.com/77249349077/posts/10155175907079078"
"2017-03-03","link",220,157,59,"neutral",0,"https://www.facebook.com/77249349077/posts/10155176261114078"
"2017-03-04","link",726,259,127,"neutral",0,"https://www.facebook.com/77249349077/posts/10155178344594078"
"2017-03-04","link",283,192,91,"neutral",0,"https://www.facebook.com/77249349077/posts/10155178375019078"
"2017-03-04","photo",381,477,624,"neutral",0,"https://www.facebook.com/77249349077/posts/10155175780124078"
"2017-03-04","link",464,652,223,"neutral",0,"https://www.facebook.com/77249349077/posts/10155179432834078"
"2017-03-05","link",548,267,280,"neutral",0,"https://www.facebook.com/77249349077/posts/10155182171019078"
"2017-03-05","link",644,108,162,"positive",2,"https://www.facebook.com/77249349077/posts/10155182178269078"
"2017-03-05","link",422,205,152,"positive",2,"https://www.facebook.com/77249349077/posts/10155176173134078"
"2017-03-05","video",221,112,82,"neutral",0,"https://www.facebook.com/77249349077/posts/10155182485364078"
"2017-03-06","link",637,431,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155184513904078"
"2017-03-06","video",248,62,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155184789139078"
"2017-03-06","link",337,93,83,"positive",2,"https://www.facebook.com/77249349077/posts/10155185515474078"
"2017-03-06","photo",186,63,29,"neutral",0,"https://www.facebook.com/77249349077/posts/10155185478914078"
"2017-03-07","link",520,215,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155188171584078"
"2017-03-07","photo",564,194,227,"neutral",0,"https://www.facebook.com/77249349077/posts/10155188641244078"
"2017-03-07","photo",450,138,130,"positive",1,"https://www.facebook.com/77249349077/posts/10155188678909078"
"2017-03-07","video",371,195,130,"negative",-1,"https://www.facebook.com/77249349077/posts/10155189182519078"
"2017-03-08","photo",144,133,153,"negative",-1,"https://www.facebook.com/77249349077/posts/10155191405949078"
"2017-03-08","link",193,47,36,"neutral",0,"https://www.facebook.com/77249349077/posts/10155191794149078"
"2017-03-08","video",341,230,72,"negative",-1,"https://www.facebook.com/77249349077/posts/10155191977519078"
"2017-03-08","video",493,149,218,"negative",-2,"https://www.facebook.com/77249349077/posts/10155192283969078"
"2017-03-08","video",197,137,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155192421549078"
"2017-03-08","video",321,127,81,"neutral",0,"https://www.facebook.com/77249349077/posts/10155192459764078"
"2017-03-08","photo",291,404,203,"neutral",0,"https://www.facebook.com/77249349077/posts/10155192614194078"
"2017-03-08","video",143,112,16,"neutral",0,"https://www.facebook.com/77249349077/posts/10155192877169078"
"2017-03-09","link",2220,734,356,"neutral",0,"https://www.facebook.com/77249349077/posts/10155195470554078"
"2017-03-09","photo",2081,716,459,"neutral",0,"https://www.facebook.com/77249349077/posts/10155195696989078"
"2017-03-09","video",121,103,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155195705599078"
"2017-03-09","video",788,409,172,"negative",-2,"https://www.facebook.com/77249349077/posts/10155196009839078"
"2017-03-09","photo",806,207,288,"positive",2,"https://www.facebook.com/77249349077/posts/10155196240379078"
"2017-03-09","link",437,301,39,"neutral",0,"https://www.facebook.com/77249349077/posts/10155197215934078"
"2017-03-09","link",250,296,124,"neutral",0,"https://www.facebook.com/77249349077/posts/10155196965714078"
"2017-03-09","photo",251,81,61,"positive",3,"https://www.facebook.com/77249349077/posts/10155196555869078"
"2017-03-10","photo",342,126,89,"neutral",0,"https://www.facebook.com/77249349077/posts/10155199455904078"
"2017-03-10","video",3708,1076,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155200253384078"
"2017-03-10","link",108,186,38,"neutral",0,"https://www.facebook.com/77249349077/posts/10155200509639078"
"2017-03-11","link",903,337,265,"neutral",0,"https://www.facebook.com/77249349077/posts/10155200542809078"
"2017-03-11","video",338,345,271,"neutral",0,"https://www.facebook.com/77249349077/posts/10155200534384078"
"2017-03-12","link",563,451,113,"positive",1,"https://www.facebook.com/77249349077/posts/10155200401674078"
"2017-03-13","link",622,216,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155210262619078"
"2017-03-13","link",1193,334,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155210441089078"
"2017-03-13","video",417,1009,266,"positive",1,"https://www.facebook.com/77249349077/posts/10155210580349078"
"2017-03-13","video",5417,773,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155210764974078"
"2017-03-13","photo",3958,622,1083,"neutral",0,"https://www.facebook.com/77249349077/posts/10155210770084078"
"2017-03-13","link",3186,482,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155210778264078"
"2017-03-13","link",5845,2623,941,"neutral",0,"https://www.facebook.com/77249349077/posts/10155211002474078"
"2017-03-13","photo",1686,571,272,"positive",1,"https://www.facebook.com/77249349077/posts/10155211238919078"
"2017-03-13","link",626,419,105,"positive",2,"https://www.facebook.com/77249349077/posts/10155211375414078"
"2017-03-13","link",438,299,84,"negative",-1,"https://www.facebook.com/77249349077/posts/10155211720094078"
"2017-03-14","link",1004,317,95,"neutral",0,"https://www.facebook.com/77249349077/posts/10155213568534078"
"2017-03-14","link",1106,287,212,"neutral",0,"https://www.facebook.com/77249349077/posts/10155199410359078"
"2017-03-14","video",1210,210,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155213810484078"
"2017-03-14","video",374,201,147,"neutral",0,"https://www.facebook.com/77249349077/posts/10155214072304078"
"2017-03-14","photo",4774,2950,754,"positive",1,"https://www.facebook.com/77249349077/posts/10155214352399078"
"2017-03-14","link",280,334,77,"negative",-1,"https://www.facebook.com/77249349077/posts/10155214661594078"
"2017-03-14","photo",433,143,78,"neutral",0,"https://www.facebook.com/77249349077/posts/10155214612224078"
"2017-03-15","photo",1698,453,268,"positive",3,"https://www.facebook.com/77249349077/posts/10155216455779078"
"2017-03-15","video",1118,472,213,"neutral",0,"https://www.facebook.com/77249349077/posts/10155216851999078"
"2017-03-15","photo",494,187,141,"neutral",0,"https://www.facebook.com/77249349077/posts/10155216813269078"
"2017-03-15","link",497,178,68,"positive",1,"https://www.facebook.com/77249349077/posts/10155217509039078"
"2017-03-15","video",5286,836,2108,"negative",-2,"https://www.facebook.com/77249349077/posts/10155217665504078"
"2017-03-15","video",1909,595,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155217787639078"
"2017-03-15","video",580,290,1,"negative",-1,"https://www.facebook.com/77249349077/posts/10155218114484078"
"2017-03-16","photo",1530,362,212,"positive",1,"https://www.facebook.com/77249349077/posts/10155219927409078"
"2017-03-16","link",1137,419,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155220111439078"
"2017-03-16","photo",2062,818,476,"negative",-1,"https://www.facebook.com/77249349077/posts/10155220189519078"
"2017-03-16","link",410,410,57,"neutral",0,"https://www.facebook.com/77249349077/posts/10155220838849078"
"2017-03-17","video",920,426,607,"negative",-1,"https://www.facebook.com/77249349077/posts/10155221578109078"
"2017-03-17","link",463,159,53,"neutral",0,"https://www.facebook.com/77249349077/posts/10155222550634078"
"2017-03-17","photo",74,107,10,"neutral",0,"https://www.facebook.com/77249349077/posts/10155220794584078"
"2017-03-17","video",2036,5070,846,"neutral",0,"https://www.facebook.com/77249349077/posts/10155222691569078"
"2017-03-17","photo",669,360,115,"positive",1,"https://www.facebook.com/77249349077/posts/10155222745464078"
"2017-03-17","link",177,140,17,"positive",1,"https://www.facebook.com/77249349077/posts/10155222708704078"
"2017-03-17","video",1082,674,271,"positive",2,"https://www.facebook.com/77249349077/posts/10155222912469078"
"2017-03-17","video",876,1831,190,"neutral",0,"https://www.facebook.com/77249349077/posts/10155223157019078"
"2017-03-17","video",370,65,90,"positive",1,"https://www.facebook.com/77249349077/posts/10155223390809078"
"2017-03-17","video",1009,1460,233,"neutral",0,"https://www.facebook.com/77249349077/posts/10155223435434078"
"2017-03-17","photo",1688,490,150,"neutral",0,"https://www.facebook.com/77249349077/posts/10155223586734078"
"2017-03-17","video",2439,973,1268,"negative",-2,"https://www.facebook.com/77249349077/posts/10155223739249078"
"2017-03-17","video",673,345,91,"positive",2,"https://www.facebook.com/77249349077/posts/10155223814994078"
"2017-03-18","video",330,200,37,"neutral",0,"https://www.facebook.com/77249349077/posts/10155225854284078"
"2017-03-18","photo",80,226,12,"positive",1,"https://www.facebook.com/77249349077/posts/10155220804329078"
"2017-03-18","link",110,57,22,"neutral",0,"https://www.facebook.com/77249349077/posts/10155225842779078"
"2017-03-18","photo",1688,490,150,"neutral",0,"https://www.facebook.com/77249349077/posts/10155225946204078"
"2017-03-18","video",1148,3216,337,"neutral",0,"https://www.facebook.com/77249349077/posts/10155225994579078"
"2017-03-18","photo",1047,174,263,"neutral",0,"https://www.facebook.com/77249349077/posts/10155226262019078"
"2017-03-18","video",1786,5877,647,"neutral",0,"https://www.facebook.com/77249349077/posts/10155226386504078"
"2017-03-18","video",263,109,38,"positive",1,"https://www.facebook.com/77249349077/posts/10155226436309078"
"2017-03-18","video",75,58,23,"neutral",0,"https://www.facebook.com/77249349077/posts/10155226490449078"
"2017-03-18","link",517,159,139,"neutral",0,"https://www.facebook.com/77249349077/posts/10155226561044078"
"2017-03-18","video",442,172,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155226772964078"
"2017-03-18","photo",2147,784,580,"neutral",0,"https://www.facebook.com/77249349077/posts/10155226839314078"
"2017-03-18","link",1405,512,302,"neutral",0,"https://www.facebook.com/77249349077/posts/10155226966169078"
"2017-03-18","link",648,437,99,"positive",2,"https://www.facebook.com/77249349077/posts/10155227608104078"
"2017-03-19","video",611,487,0,"positive",2,"https://www.facebook.com/77249349077/posts/10155229168524078"
"2017-03-19","link",277,140,81,"neutral",0,"https://www.facebook.com/77249349077/posts/10155229250674078"
"2017-03-19","link",644,517,209,"neutral",0,"https://www.facebook.com/77249349077/posts/10155229454984078"
"2017-03-19","video",1339,658,498,"negative",-1,"https://www.facebook.com/77249349077/posts/10155229842149078"
"2017-03-20","link",119,74,36,"positive",2,"https://www.facebook.com/77249349077/posts/10155232036699078"
"2017-03-20","link",872,351,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155232266784078"
"2017-03-20","video",592,601,159,"positive",1,"https://www.facebook.com/77249349077/posts/10155232384734078"
"2017-03-20","photo",744,165,167,"negative",-3,"https://www.facebook.com/77249349077/posts/10155232731439078"
"2017-03-20","link",157,108,165,"neutral",0,"https://www.facebook.com/77249349077/posts/10155233025834078"
"2017-03-21","link",862,396,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155235315324078"
"2017-03-21","video",742,413,208,"positive",2,"https://www.facebook.com/77249349077/posts/10155235589509078"
"2017-03-21","link",366,196,46,"positive",3,"https://www.facebook.com/77249349077/posts/10155235043729078"
"2017-03-21","photo",1688,490,150,"neutral",0,"https://www.facebook.com/77249349077/posts/10155235652869078"
"2017-03-21","photo",1154,599,156,"neutral",0,"https://www.facebook.com/77249349077/posts/10155235799199078"
"2017-03-21","link",131,152,63,"neutral",0,"https://www.facebook.com/77249349077/posts/10155235882529078"
"2017-03-22","video",740,420,231,"positive",2,"https://www.facebook.com/77249349077/posts/10155238422974078"
"2017-03-22","link",324,286,78,"negative",-1,"https://www.facebook.com/77249349077/posts/10155238523539078"
"2017-03-22","video",1439,717,448,"neutral",0,"https://www.facebook.com/77249349077/posts/10155238796089078"
"2017-03-22","video",1098,371,1596,"negative",-1,"https://www.facebook.com/77249349077/posts/10155238937034078"
"2017-03-23","video",145,186,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155241859454078"
"2017-03-23","video",775,381,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155241894759078"
"2017-03-23","link",404,262,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155242351069078"
"2017-03-23","photo",197,104,52,"positive",3,"https://www.facebook.com/77249349077/posts/10155242403784078"
"2017-03-24","photo",743,242,224,"positive",4,"https://www.facebook.com/77249349077/posts/10155244761299078"
"2017-03-24","photo",1320,360,317,"neutral",0,"https://www.facebook.com/77249349077/posts/10155244762974078"
"2017-03-24","photo",657,317,134,"positive",2,"https://www.facebook.com/77249349077/posts/10155244900934078"
"2017-03-24","link",730,376,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155245471839078"
"2017-03-25","link",1548,501,538,"positive",1,"https://www.facebook.com/77249349077/posts/10155245061689078"
"2017-03-25","link",556,291,109,"neutral",0,"https://www.facebook.com/77249349077/posts/10155245595869078"
"2017-03-25","video",531,471,165,"positive",2,"https://www.facebook.com/77249349077/posts/10155245644079078"
"2017-03-26","link",331,303,80,"positive",2,"https://www.facebook.com/77249349077/posts/10155245624769078"
"2017-03-26","link",72,53,48,"neutral",0,"https://www.facebook.com/77249349077/posts/10155245670289078"
"2017-03-27","link",333,124,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155255005734078"
"2017-03-27","photo",561,164,92,"positive",1,"https://www.facebook.com/77249349077/posts/10155255111999078"
"2017-03-27","link",158,117,44,"positive",1,"https://www.facebook.com/77249349077/posts/10155255609784078"
"2017-03-27","video",740,564,156,"positive",2,"https://www.facebook.com/77249349077/posts/10155255994354078"
"2017-03-27","link",58,18,55,"neutral",0,"https://www.facebook.com/77249349077/posts/10155255594419078"
"2017-03-27","video",1186,603,440,"positive",2,"https://www.facebook.com/77249349077/posts/10155256370304078"
"2017-03-28","video",713,307,217,"positive",3,"https://www.facebook.com/77249349077/posts/10155258487809078"
"2017-03-28","photo",1544,345,267,"positive",1,"https://www.facebook.com/77249349077/posts/10155258551169078"
"2017-03-28","link",586,241,90,"neutral",0,"https://www.facebook.com/77249349077/posts/10155258620484078"
"2017-03-28","link",2916,1800,731,"neutral",0,"https://www.facebook.com/77249349077/posts/10155258825179078"
"2017-03-28","link",613,489,139,"neutral",0,"https://www.facebook.com/77249349077/posts/10155259090509078"
"2017-03-29","link",79,172,38,"neutral",0,"https://www.facebook.com/77249349077/posts/10155260957584078"
"2017-03-29","video",2374,845,1676,"neutral",0,"https://www.facebook.com/77249349077/posts/10155261148574078"
"2017-03-29","video",736,300,331,"neutral",0,"https://www.facebook.com/77249349077/posts/10155261197264078"
"2017-03-29","photo",265,149,44,"neutral",0,"https://www.facebook.com/77249349077/posts/10155261318214078"
"2017-03-29","link",1382,743,220,"neutral",0,"https://www.facebook.com/77249349077/posts/10155261703214078"
"2017-03-30","photo",434,122,112,"negative",-2,"https://www.facebook.com/77249349077/posts/10155263514634078"
"2017-03-30","video",863,598,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155263575234078"
"2017-03-30","video",277,128,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155263700999078"
"2017-03-30","link",1032,261,234,"positive",1,"https://www.facebook.com/77249349077/posts/10155263844059078"
"2017-03-30","photo",1610,528,227,"neutral",0,"https://www.facebook.com/77249349077/posts/10155263983924078"
"2017-03-30","link",471,177,85,"positive",2,"https://www.facebook.com/77249349077/posts/10155264161519078"
"2017-03-30","photo",2486,1227,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155264538969078"
"2017-03-31","link",1563,555,248,"neutral",0,"https://www.facebook.com/77249349077/posts/10155266221644078"
"2017-03-31","link",605,138,71,"neutral",0,"https://www.facebook.com/77249349077/posts/10155266578044078"
"2017-03-31","video",1539,520,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155266578319078"
"2017-03-31","link",691,281,53,"neutral",0,"https://www.facebook.com/77249349077/posts/10155266945899078"
"2017-03-31","photo",933,378,122,"neutral",0,"https://www.facebook.com/77249349077/posts/10155266958694078"
"2017-03-31","video",1258,817,0,"positive",1,"https://www.facebook.com/77249349077/posts/10155266984169078"
"2017-03-31","link",934,419,124,"negative",-1,"https://www.facebook.com/77249349077/posts/10155267124939078"
"2017-03-31","video",1405,367,520,"positive",1,"https://www.facebook.com/77249349077/posts/10155267242064078"
"2017-03-31","video",1280,269,775,"neutral",0,"https://www.facebook.com/77249349077/posts/10155267265374078"
"2017-04-01","photo",1371,598,572,"positive",1,"https://www.facebook.com/77249349077/posts/10155267056814078"
"2017-04-01","link",947,297,150,"positive",1,"https://www.facebook.com/77249349077/posts/10155267233529078"
"2017-04-01","link",174,219,29,"positive",1,"https://www.facebook.com/77249349077/posts/10155267158754078"
